ecotype id	nativename	1_LD	2_LDV	3_SD	4_SDV	5_FT10	6_FT16	7_FT22	8_Seed Dormancy	9_Emco5	10_Emwa1	11_Emoy*	12_Hiks1	13_Noco2	14_Li7	15_B11	16_Na23	17_Mg25	18_P31	19_S34	20_K39	21_Ca43	22_Mn55	23_Fe56	24_Co59	25_Ni60	26_Cu65	27_Zn66	28_As75	29_Se82	30_Mo98	31_Cd114	32_<i>avrPphB</i>	33_<i>avrRpm1</i>	34_<i>avrRpt2</i>	35_<i>avrB</i>	39_0W	40_2W	41_4W	42_8W	43_FLC	44_FRI	45_8W GH FT	46_8W GH LN	47_0W GH FT	48_0W GH LN	57_FT Field	58_FT Diameter Field	59_FT GH	60_FT Duration GH	61_LC Duration GH	62_LFS GH	63_MT GH	64_RP GH	65_At1	66_At1 CFU2	67_As	68_As CFU2	69_Bs	70_Bs CFU2	71_At2	72_At2 CFU2	73_As2	74_As2 CFU2	75_FW 	76_DW 	77_LES	78_YEL 	79_LY 	80_LN10	81_LN16	82_LN22	158_Silique 16	159_Silique 22	161_Germ 10	162_Germ 16	163_Germ 22	164_Width 10	165_Width 16	166_Width 22	167_Chlorosis 10	168_Chlorosis 16	169_Chlorosis 22	170_Anthocyanin 10	171_Anthocyanin 16	172_Anthocyanin 22	173_Leaf serr 10	174_Leaf serr 16	175_Leaf serr 22	176_Leaf roll 10	177_Leaf roll 16	178_Leaf roll 22	179_Rosette Erect 22	182_Hypocotyl length	183_Trichome avg C	184_Trichome avg JA	185_Aphid number	186_Bacterial titer	272_Seedling Growth	273_Vern Growth	274_After Vern Growth	277_Secondary Dormancy	278_Germ in dark	279_DSDS50	280_Seed bank 133-91	281_Storage 7 days	282_Storage 28 days	283_Storage 56 days
6916	Est-1	25.5	27.1667	89.6875	68.3333	63.0	35.0	26.0	9.0	1.0	1.0	NA	1.0	1.0	6.54445	86.7946	904.067	13502.1	9429.25	12079.9	33886.5	26843.3	111.142	58.1783	1.32304	3.10332	0.920254	64.8759	0.248364	6.98014	2.21931	2.58245	0.0	1.0	1.0	1.0	26.0	20.2	24.5	20.3	0.073	1.3893	27.0	17.8	24.7	9.4	182.328	48.3825	24.7756	24.5358	66.9909	49.2125	17.6552	41.5071	0.667	2.591	2.833	4.021	6.667	4.398	3.5	5.215	1.667	5.032	0.2883	0.0188	1.0	0.0	1.0	19.0	15.0	9.0	1.8	1.3	7.0	4.0	3.0	3.3	6.6	10.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.31	39.3	53.0	11.0	12.4	0.00637703	0.00143809	0.065165	2.28111	0.0	36.94	0.0	0.0	30.9537	78.6583
6917	Fäb-2	200.0	52.0	200.0	171.5	121.0	222.0	230.0	NA	1.0	1.0	1.0	1.0	1.0	6.31293	81.6757	388.74	13020.6	9200.61	11294.1	31292.9	28506.1	94.7804	62.2075	0.931158	3.20017	0.874065	35.2087	0.226578	7.00888	4.32345	2.74619	0.0	1.0	1.0	1.0	125.0	125.0	110.3	32.6	1.287	1.8538	37.2	28.9	200.0	NA	183.293	31.6753	167.759	NA	NA	NA	NA	NA	1.167	3.592	0.833	5.136	3.25	5.326	4.0	5.197	1.333	4.832	0.3934	0.0323	1.0	0.0	1.0	85.0	148.0	160.0	1.4	0.9	7.0	4.0	4.0	3.6	8.5	10.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.75	1.0	1.0	0.0	0.0	0.0	4.87	43.3	42.0	17.5	8.5	NA	0.00686527	0.0929609	2.38095	0.0	3.5	0.0	100.0	100.0	100.0
6918	Fäb-4	200.0	53.0	200.0	200.0	108.0	135.0	250.0	NA	1.0	1.0	NA	1.0	0.0	5.91996	82.9351	676.315	13886.3	8620.92	11626.9	36467.8	29129.0	86.6567	63.2274	1.606	3.9426	1.16506	56.1557	0.3144	7.21779	4.52094	2.46896	0.0	0.0	1.0	0.0	125.0	125.0	76.0	42.0	0.951	1.8848	NA	NA	200.0	NA	180.41	27.7529	168.038	NA	NA	NA	NA	NA	2.667	5.502	3.0	4.875	4.667	6.242	1.5	5.177	1.167	4.087	0.5091	0.037	1.0	0.0	1.0	65.0	185.0	185.0	1.5	0.9	5.0	3.0	3.0	4.5	9.0	9.5	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	5.59	33.8	47.0	50.0	11.3	NA	0.00308827	0.0643379	2.38095	-5.07e-15	3.70525	0.0	95.25	100.0	100.0
6919	Ga-0	34.6667	24.3333	101.542	49.5	71.0	46.0	47.0	47.0	1.0	NA	0.0	0.0	0.0	7.78952	88.0203	844.023	14293.7	8757.08	9265.86	27183.5	29045.4	80.0474	57.8821	1.30022	3.14306	0.979795	56.6516	0.191414	5.53403	1.85329	3.94922	0.0	0.0	1.0	0.0	42.3	25.6	21.5	17.6	0.7	0.396	25.3	16.5	31.0	19.9	167.811	32.3197	30.1221	21.2413	66.5972	51.4199	16.0205	36.7935	0.667	2.443	1.6	3.439	8.0	3.965	0.5	4.814	1.833	4.884	0.433	0.0353	0.0	0.0	0.0	24.0	38.0	28.0	1.9	1.4	7.0	4.0	2.0	3.9	6.2	9.2	0.0	0.0	1.0	0.0	0.0	1.0	0.75	0.75	1.5	0.0	0.0	0.0	0.0	5.47	18.3	19.3	20.3	16.2	0.00597122	0.00224457	0.0724796	1.02e-16	74.7469	NA	0.0	1.68e-16	1.26e-14	-2.63e-14
6920	Got-22	157.681	44.6667	200.0	66.1667	71.0	98.0	75.0	57.0	1.0	0.0	1.0	1.0	0.0	6.81711	72.746	708.384	13114.9	7976.0	10148.2	27921.9	28540.2	124.133	59.452	1.52887	4.02286	0.888246	78.2768	0.188075	7.53855	3.36044	4.02137	1.0	1.0	1.0	1.0	93.2	55.6	40.4	31.9	0.802	0.9328	34.7	26.4	77.8	92.6	184.898	30.1706	70.0326	38.7135	125.834	109.776	17.2558	55.8976	0.5	4.506	1.167	3.637	7.0	4.141	0.167	5.146	0.5	4.756	0.5068	0.028	0.0	0.0	0.0	30.0	52.0	54.0	1.5	1.0	5.0	3.0	2.0	6.0	10.3	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	1.0	1.0	1.0	7.56	10.5	23.0	18.3	10.6	NA	0.0125543	0.158697	0.035014	64.561	52.3452	19.1176	0.25	0.5	60.7948
6921	Got-7	162.514	41.6667	200.0	71.0	64.0	98.0	93.0	61.0	1.0	0.0	1.0	1.0	0.0	6.63284	75.6708	516.647	12323.3	7963.66	9542.18	28413.0	25193.4	131.024	61.2412	1.62837	3.696	1.07789	77.238	0.228673	6.45653	2.32382	5.67992	1.0	1.0	1.0	1.0	NA	NA	NA	NA	0.835	0.9747	37.8	27.8	73.3	84.1	180.514	31.1824	103.141	11.9388	129.321	128.717	5.87399	20.7562	0.667	4.826	0.5	4.775	4.5	4.623	0.333	4.611	0.5	4.924	0.9587	0.0678	0.0	0.0	0.0	24.0	51.0	48.0	1.5	1.0	5.0	3.0	2.0	4.8	9.5	12.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	1.0	1.0	8.11	9.8	15.5	58.5	11.7	0.00780387	0.00240145	0.0657992	0.148809	79.6053	76.5499	73.6761	0.0	0.0	65.8889
6922	Gu-0	27.5	25.0	70.1667	45.0	48.0	31.0	32.0	26.0	NA	0.0	0.0	0.0	1.0	7.37713	77.5897	581.727	12811.1	7323.57	11231.3	28742.4	26613.7	97.3252	61.1465	1.2007	2.80752	1.11077	73.3824	0.234358	7.24258	3.64739	3.50373	1.0	1.0	1.0	1.0	27.4	20.6	21.7	18.7	0.125	1.0577	26.2	16.1	27.1	11.7	163.525	31.8109	26.1377	20.175	68.5261	46.1646	22.5222	42.5834	2.0	3.207	1.833	4.482	4.333	4.257	0.333	4.875	1.5	4.081	0.6559	0.0478	1.0	0.0	1.0	14.0	12.0	16.0	1.6	1.1	5.0	3.0	2.0	3.7	8.0	11.0	0.0	0.0	0.0	1.0	1.0	0.0	NA	0.5	1.0	0.0	0.0	0.0	0.0	4.37	42.5	32.5	50.5	15.6	0.00564339	0.00488398	0.0953724	0.01294	96.9697	54.5074	2.01e-15	1.17	2.75	64.0081
6923	HR-10	25.1667	23.0	106.375	59.8	44.0	42.0	31.0	43.0	1.0	1.0	1.0	1.0	1.0	7.48522	79.2673	1297.55	15605.4	7984.17	11124.3	29668.1	30464.5	85.9793	60.8902	1.18305	3.2433	0.877965	71.279	0.155949	6.63087	2.05294	2.68055	1.0	1.0	1.0	1.0	24.5	18.4	16.8	14.6	0.289	0.9374	24.5	11.4	22.2	8.8	151.954	29.3017	25.2733	17.9923	59.8314	42.6722	16.8704	34.7265	0.5	5.186	2.667	4.638	5.5	4.103	0.333	5.616	0.0	4.994	0.745	0.0502	0.0	0.0	0.0	17.0	12.0	13.0	1.3	0.9	5.0	3.0	3.0	3.7	8.0	8.2	0.0	1.0	0.0	0.0	1.0	1.0	0.5	0.5	0.5	1.0	0.0	0.0	1.0	6.35	17.5	40.0	38.8	13.4	0.00660854	0.00916443	0.187755	NA	NA	249.489	-4.36921	0.0	0.0	0.75
6924	HR-5	28.8333	24.3333	84.1806	48.3333	49.0	40.0	47.0	58.0	0.0	1.0	1.0	0.0	1.0	8.88149	86.7434	1507.57	14656.5	7558.51	9054.04	30609.4	27788.6	95.9186	63.3004	1.23949	4.25038	0.778583	53.902	0.199038	6.45294	1.73558	3.33315	1.0	1.0	0.0	1.0	NA	31.0	NA	NA	0.071	1.0266	27.2	15.5	29.7	15.2	157.11	36.843	29.4555	19.6054	63.0842	48.975	13.9254	33.6305	0.0	5.012	1.0	4.024	1.833	4.183	1.333	4.042	0.667	5.516	0.8687	0.0579	0.0	0.0	0.0	17.0	23.0	24.0	1.2	0.9	5.0	3.0	3.0	4.0	7.6	12.2	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	5.56	56.8	66.3	48.5	16.7	0.00469405	0.000508483	0.0227967	NA	NA	90.4933	-12.4236	1.69e-17	0.5	2.51225
6926	Kin-0	31.6667	22.6667	84.6736	35.8333	49.0	45.0	41.0	51.0	1.0	1.0	1.0	0.0	0.0	8.26216	80.8552	746.836	16303.8	7875.98	9739.7	32959.2	32882.9	102.266	55.6318	1.0595	1.72259	0.911382	63.5054	0.179469	5.87971	2.71156	2.1644	1.0	0.0	0.0	0.0	NA	NA	NA	NA	0.383	0.6407	26.3	13.6	31.9	17.9	154.752	30.6287	30.2434	22.1248	62.0749	52.3083	9.46724	31.7827	0.333	4.14	2.5	3.941	8.667	4.252	0.333	3.374	0.0	4.738	1.0076	0.0657	0.0	0.0	0.0	15.0	15.0	19.0	1.5	1.0	5.0	3.0	2.0	4.2	10.2	10.3	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	4.57	14.0	23.5	19.3	17.3	0.00790856	0.00885841	0.159702	0.21536	63.0065	75.9288	-16.0305	0.0	0.25	1.67045
6927	Kno-10	57.4417	30.5	200.0	72.8333	51.0	61.0	72.0	33.0	1.0	0.0	0.0	0.0	0.0	8.08508	91.503	1660.81	14760.7	7076.98	9903.82	32444.6	27815.6	101.795	57.0251	1.63076	2.64198	1.01656	83.308	0.212029	6.77225	2.79611	3.3593	0.0	0.0	1.0	0.0	NA	NA	NA	48.6	0.382	1.8628	37.9	33.3	55.8	63.7	178.072	37.9966	66.3342	32.6717	105.131	99.1584	6.70116	39.0218	3.333	4.269	1.5	5.291	6.667	3.713	2.333	5.303	1.333	4.319	0.9394	0.0619	0.0	0.0	0.0	15.0	45.0	89.0	1.5	1.2	5.0	3.0	2.0	3.6	7.3	9.2	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.75	1.0	1.0	1.0	0.0	1.0	6.14	44.3	33.3	38.8	13.4	0.00809296	0.00367285	0.104024	0.0297619	96.0	35.6898	-3.99e-20	0.0	30.5	93.0161
6928	Kno-18	38.5208	30.1667	117.292	71.0	55.0	57.0	51.0	15.0	1.0	0.0	0.0	1.0	0.0	7.40693	87.545	584.367	14468.9	7047.64	10500.8	41767.1	29210.5	88.3151	58.2837	1.3182	2.90562	0.879674	80.7638	0.130103	6.93459	3.88612	2.46056	0.0	0.0	0.0	0.0	70.6	53.0	47.5	33.0	0.068	1.0219	33.3	21.0	45.0	49.7	155.385	47.7742	39.0463	26.2835	81.4212	65.0698	16.7439	42.6649	2.167	3.761	1.5	4.821	6.0	4.122	2.0	5.258	0.167	4.257	0.5096	0.0334	0.0	0.0	0.0	19.0	44.0	41.0	1.4	1.2	7.0	3.0	3.0	4.2	9.5	10.2	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.75	1.0	1.0	1.0	0.0	1.0	7.14	17.3	29.5	50.5	15.7	0.00778961	0.00213397	0.0912306	0.435677	60.1919	38.9181	0.0	0.0	43.0	72.3729
6929	Kondara	45.0417	27.6	86.5069	42.8333	71.0	56.0	44.0	60.0	1.0	1.0	1.0	1.0	0.0	7.2846	87.0221	769.548	12689.5	8292.43	9349.19	31521.3	24057.8	127.691	54.2759	1.62973	3.20546	0.6212	56.5525	0.175484	7.16682	0.343309	3.3356	0.0	0.0	0.0	0.0	42.6	24.0	23.3	19.1	1.02	0.825	29.3	13.6	46.1	33.0	181.536	22.4096	38.9847	32.8167	92.7655	70.978	20.967	54.2687	1.4	4.194	2.333	4.34	3.833	4.136	1.333	5.481	0.5	4.067	0.6256	0.044	0.0	1.0	1.0	20.0	38.0	19.0	1.3	1.1	7.0	3.0	2.0	6.5	9.2	11.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.5	1.5	1.0	1.0	0.0	1.0	4.79	34.3	40.8	8.0	14.2	0.00553213	0.00100927	0.0449287	1.3185	26.3979	57.4922	1.25	0.0	6.75	46.4018
6930	Kz-1	35.6806	19.8333	85.4167	33.0	49.0	54.0	40.0	106.0	0.0	0.0	0.0	0.0	0.0	6.27819	78.9994	325.206	13055.5	10330.8	9213.44	36485.2	27965.7	105.148	60.2288	1.14853	2.78069	0.970273	70.7565	0.198215	6.13137	3.19875	3.04402	0.0	1.0	1.0	NA	23.6	19.4	17.0	13.3	0.463	0.669	23.2	11.6	25.9	11.3	160.12	23.3539	34.1935	25.408	76.4327	60.185	16.9525	42.5307	6.667	5.625	5.0	3.854	8.167	2.755	8.333	4.817	8.5	2.96	0.5252	0.0352	0.0	1.0	1.0	13.0	43.0	23.0	1.6	1.2	5.0	3.0	2.0	3.9	8.5	9.5	0.0	0.0	1.0	1.0	0.0	0.0	1.5	1.0	1.5	1.0	1.0	1.0	1.0	4.91	64.5	90.0	69.8	12.7	0.00874224	0.00490837	0.172235	NA	NA	237.774	-7.93409	0.0	0.0	0.0
6931	Kz-9	31.0	22.0	83.1806	42.1667	46.0	37.0	30.0	132.0	1.0	1.0	0.0	NA	0.0	6.77738	87.7403	505.445	12118.4	8046.88	8800.86	28430.4	25300.0	118.371	64.0566	1.96698	3.95811	0.906874	83.1431	0.210344	6.54161	0.430425	5.03189	1.0	1.0	1.0	1.0	25.6	20.6	16.8	14.4	0.106	0.512	24.6	12.3	25.6	10.7	179.882	19.7697	34.5953	22.8269	74.2731	57.3211	16.6227	39.6502	0.667	5.556	0.833	4.854	8.333	4.414	0.833	3.838	0.333	4.651	1.1964	0.073	0.0	1.0	1.0	12.0	10.0	15.0	1.4	1.0	5.0	3.0	2.0	4.0	8.9	9.5	0.0	0.0	1.0	0.0	0.0	0.0	1.5	1.5	1.5	0.0	0.0	1.0	1.0	4.96	72.0	108.3	6.7	15.4	0.00891338	0.0003968	0.0372286	NA	NA	201.682	-5.45815	0.0	0.25	0.0
6932	Ler-1	26.8333	24.3333	75.5069	61.2	51.0	36.0	27.0	10.0	1.0	1.0	1.0	1.0	1.0	6.07224	74.8292	596.563	12687.5	8710.26	11675.8	28691.9	27958.6	115.764	66.8647	1.3108	3.03548	0.91007	87.7571	0.163619	7.54472	0.473442	3.46722	0.0	1.0	1.0	1.0	27.8	22.2	21.2	18.7	0.111	0.3406	29.0	14.2	27.7	9.0	157.905	22.9508	25.5313	20.0586	62.7358	45.2915	17.4254	37.3787	5.667	3.905	7.5	3.091	9.5	2.397	4.333	5.237	6.333	5.838	0.5183	0.0357	0.0	0.0	0.0	17.0	9.0	11.0	1.1	0.7	5.0	3.0	2.0	4.6	8.5	6.5	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.45	14.3	14.3	30.3	14.7	0.0074048	0.00296332	0.0884977	0.224372	10.5152	9.15082	0.0	65.93	100.0	100.0
6933	LL-0	46.0347	22.0	76.0	37.6667	56.0	52.0	55.0	129.0	1.0	0.0	1.0	1.0	0.0	7.47188	90.5571	1168.21	12748.8	8637.58	8418.91	28851.9	26287.3	106.183	63.9762	1.88752	2.73913	0.692453	63.4587	0.183406	5.35802	0.772302	3.57353	NA	NA	NA	NA	68.8	27.4	20.7	15.6	2.597	1.3012	25.0	8.8	49.8	37.8	145.696	27.6269	43.3479	21.0244	78.8485	64.3985	13.7587	35.1251	1.167	6.497	1.333	3.097	2.167	4.409	1.333	5.244	0.167	4.487	1.0496	0.0576	0.0	0.0	0.0	19.0	42.0	65.0	1.7	1.1	7.0	3.0	2.0	5.0	9.2	12.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	7.57	44.3	56.3	27.5	16.0	0.00318022	0.00260453	0.04144	-0.178571	61.6826	99.6033	-14.5365	-2.76e-15	7.52e-15	7.56835
6936	Lz-0	48.0417	24.5	91.5208	40.5	67.0	54.0	42.0	56.0	1.0	1.0	0.0	1.0	1.0	8.98808	79.0679	386.409	12782.9	9329.64	12724.3	39663.8	25314.4	84.8109	63.5729	1.35987	2.61282	0.986391	72.3438	0.203915	7.68037	3.19217	2.19694	1.0	NA	1.0	0.0	48.2	28.6	24.6	20.0	1.378	0.3965	25.5	17.2	42.4	34.4	159.259	40.3564	35.5469	21.4268	69.4474	55.7537	13.613	35.2272	2.167	3.883	1.833	3.05	5.833	3.985	1.667	3.775	0.5	4.785	0.6955	0.0531	0.0	0.0	0.0	28.0	42.0	39.0	1.5	1.0	5.0	3.0	2.0	6.0	12.0	11.5	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.5	1.0	1.0	1.0	0.0	1.0	NA	13.0	18.8	18.0	14.5	0.00736257	0.00229307	0.0863639	0.804679	-6.89e-16	66.5533	7.45e-20	1.69e-17	8.24e-17	21.5474
6937	Mrk-0	37.3472	30.6667	83.5208	51.6667	65.0	50.0	40.0	17.0	1.0	NA	0.0	0.0	0.0	8.10618	84.4231	440.524	14225.8	7705.2	12848.6	27901.3	27587.5	85.1198	52.3538	1.0442	2.58732	0.87429	53.348	0.15294	7.52783	2.2981	2.92166	1.0	0.0	1.0	0.0	NA	29.4	27.6	22.8	0.081	0.3277	29.8	17.4	36.9	25.6	174.804	46.5342	39.7894	27.7835	78.7114	67.3863	11.5362	39.174	2.0	5.736	3.167	4.588	7.5	4.211	0.0	4.344	0.0	4.48	0.9298	0.0597	0.0	0.0	0.0	20.0	42.0	20.0	2.0	1.5	7.0	3.0	2.0	4.1	7.6	12.2	0.0	1.0	1.0	0.0	1.0	0.0	0.5	0.5	0.5	1.0	1.0	0.0	1.0	5.81	29.0	19.3	54.5	17.1	0.0108666	0.00376411	0.119093	0.74033	46.741	34.5888	0.0	0.25	31.5	95.0
6939	Mt-0	26.6667	22.5	86.2167	68.0	49.0	32.0	25.0	7.0	1.0	1.0	1.0	0.0	1.0	7.0704	84.0903	348.793	13146.4	7990.24	9405.58	35981.2	28371.5	103.164	55.5852	1.26202	2.60848	1.3176	76.4242	0.12893	5.66647	2.49408	3.03187	0.0	0.0	1.0	0.0	26.5	19.6	20.3	19.0	0.185	1.1142	25.6	13.7	23.8	10.7	164.066	29.9232	23.4698	18.4535	59.1834	41.2441	18.0362	36.0272	0.5	3.31	0.333	4.552	8.5	4.678	0.0	3.473	0.0	4.096	1.2226	0.0769	0.0	0.0	0.0	14.0	10.0	10.0	1.5	0.8	7.0	3.0	2.0	4.0	9.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	NA	0.5	0.0	1.0	0.0	0.0	1.0	4.05	17.8	24.8	54.0	16.5	0.00583208	0.00202762	0.0548255	0.927217	5.8e-15	34.9569	0.0	24.075	49.5	73.949
6940	Mz-0	26.8333	24.6667	94.1944	70.0	49.0	32.0	28.0	30.0	1.0	1.0	1.0	1.0	1.0	6.64438	86.2318	584.977	12730.1	8229.41	11995.9	26369.8	26563.1	83.2488	57.0506	1.50139	3.38568	0.813964	77.3017	0.185237	7.09402	1.99603	4.08082	0.0	0.0	1.0	0.0	29.4	18.8	21.7	18.2	0.096	1.2245	25.1	12.5	28.7	10.4	170.529	42.3391	24.4549	16.0894	62.3651	40.03	22.0091	38.0073	3.333	4.988	5.0	5.913	6.8	4.514	2.833	6.065	1.833	5.97	0.2083	0.0176	1.0	0.0	1.0	11.0	11.0	9.0	1.5	1.0	7.0	4.0	2.0	3.5	7.2	5.2	0.0	1.0	1.0	1.0	1.0	0.0	0.5	0.5	1.0	1.0	1.0	0.0	0.0	5.61	77.8	126.3	27.8	12.7	0.00744506	0.00837184	0.110865	0.233298	54.6162	49.0854	0.0	0.0	17.75	64.7064
6942	Nd-1	25.0	20.8333	65.0	60.1667	46.0	29.0	29.0	NA	1.0	1.0	0.0	1.0	0.0	7.82603	90.8149	413.179	13671.3	8306.62	9144.14	23882.5	29194.1	128.499	55.6233	1.16718	2.26681	1.28805	71.3016	0.204663	5.59003	2.80967	3.69369	1.0	0.0	1.0	0.0	33.1	20.4	19.6	17.4	0.144	1.0632	24.9	14.8	24.2	10.9	165.273	35.6868	25.1234	21.586	64.0821	46.7273	17.9245	39.3026	0.167	4.318	0.167	4.23	8.5	2.348	0.333	4.203	0.167	4.755	0.4429	0.0345	0.0	0.0	0.0	15.0	10.0	13.0	1.2	0.9	5.0	3.0	2.0	4.2	9.6	10.2	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.5	0.5	1.0	0.0	0.0	0.0	3.37	47.0	85.0	42.8	13.7	0.00610056	0.00276316	0.0526419	NA	NA	89.5046	-4.84817	23.0175	44.9286	53.2292
6943	NFA-10	31.6667	23.5	NA	51.3333	49.0	37.0	32.0	5.0	1.0	0.0	1.0	0.0	0.0	7.78761	89.931	1177.18	14717.5	7903.89	11160.3	20773.1	30856.9	116.607	60.1815	1.10439	3.0288	1.50463	69.9686	0.16987	6.62526	10.3086	2.39046	1.0	1.0	1.0	1.0	28.4	19.8	23.1	15.5	0.162	0.8388	25.1	10.6	26.0	12.0	153.086	30.8001	24.3945	18.7025	60.3371	43.0789	17.0501	35.8733	0.5	4.223	2.333	4.452	6.333	3.443	0.167	3.911	1.5	4.923	0.4282	0.0301	1.0	0.0	1.0	15.0	13.0	15.0	1.5	1.1	7.0	3.0	3.0	3.6	9.6	9.6	0.0	0.0	1.0	1.0	1.0	1.0	0.5	0.5	0.75	1.0	0.0	0.0	1.0	7.08	34.0	67.5	28.0	15.7	0.00648904	0.00506638	0.112877	-0.0992064	66.0792	72.0971	-16.2713	10.7025	8.5	26.0385
6944	NFA-8	28.0	21.3333	79.6083	46.3333	49.0	37.0	32.0	38.0	0.0	0.0	0.0	0.0	1.0	9.44487	87.3489	1227.55	14380.9	7408.84	10267.9	32658.8	27738.5	72.6329	56.2749	1.22438	3.08774	0.88872	66.03	0.304926	6.81558	1.52005	3.0653	1.0	0.0	1.0	0.0	24.7	17.4	17.4	14.3	0.203	1.1036	24.3	11.1	22.8	10.0	153.702	39.6698	24.4424	25.277	64.7063	50.1927	17.0717	38.997	0.333	5.94	1.833	3.492	6.333	4.507	1.0	4.547	1.833	4.374	0.7187	0.0493	1.0	0.0	1.0	16.0	11.0	12.0	1.4	1.0	5.0	3.0	3.0	3.6	8.5	10.5	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.75	0.75	1.0	0.0	0.0	1.0	5.8	22.5	50.3	25.3	11.5	0.00910935	0.00440226	0.1469	0.282494	40.8707	132.644	-0.379758	1.95	2.0	8.98741
6945	Nok-3	40.2014	33.0	104.292	64.3333	55.0	53.0	59.0	36.0	1.0	NA	0.0	0.0	0.0	6.40518	89.3109	803.264	12592.7	8071.47	9818.77	32395.3	25707.4	99.7562	60.4105	1.24515	2.41416	1.12772	69.9305	0.178188	6.48258	2.83966	4.39092	1.0	1.0	1.0	1.0	NA	NA	NA	NA	0.858	1.258	32.1	17.3	38.9	25.5	185.457	32.4302	40.4885	38.4033	89.4564	78.6845	11.4254	49.5743	0.5	1.86	0.333	4.935	2.833	4.682	0.0	2.899	0.333	4.522	0.4897	0.0314	0.0	1.0	1.0	18.0	60.0	80.0	1.4	1.0	7.0	3.0	2.0	4.0	7.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.5	1.0	1.0	0.0	0.0	1.0	4.67	13.0	28.3	24.8	17.1	0.00787941	0.00333583	0.0672424	1.37259	28.6276	59.7406	-24.8829	0.0	0.75	51.8419
6946	Oy-0	32.8403	29.8333	102.442	64.8333	62.0	45.0	34.0	NA	1.0	0.0	0.0	0.0	1.0	7.0931	77.7418	755.564	13177.0	8228.81	14455.5	33190.6	27199.0	86.2196	52.2625	0.995625	2.69946	1.15746	65.08	0.207465	8.26025	3.35086	3.23984	0.0	1.0	1.0	1.0	NA	22.0	23.9	21.9	0.038	0.816	26.9	17.8	27.7	16.1	176.671	30.3183	31.2434	21.5941	69.1273	52.9199	16.0501	37.8208	0.667	5.54	7.0	4.847	8.833	3.803	0.333	5.347	0.833	4.844	0.9482	0.0629	0.0	0.0	0.0	22.0	27.0	16.0	1.6	1.1	7.0	3.0	2.0	3.2	8.0	10.1	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.75	1.5	1.0	0.0	0.0	0.0	5.3	19.5	33.7	35.5	15.8	0.0084198	0.00917359	0.141663	1.80087	13.8889	80.6682	-20.599	17.75	38.75	38.0847
6951	Pu2-23	44.0417	25.6667	87.5139	47.1667	68.0	50.0	35.0	28.0	NA	1.0	1.0	1.0	1.0	5.97522	82.9171	578.632	11996.1	8440.93	11101.2	28530.0	26931.5	100.746	63.0922	1.2611	3.58668	1.03861	79.0024	0.20375	7.0328	1.70932	4.35148	0.0	1.0	1.0	1.0	39.9	24.4	20.4	34.5	0.661	2.4586	27.2	21.6	35.5	28.5	154.813	21.7027	34.0625	20.8772	71.4362	55.2288	16.2029	37.3443	3.667	3.096	1.833	3.445	5.0	4.655	3.333	2.966	0.833	3.314	0.5742	0.0387	0.0	0.0	0.0	26.0	31.0	21.0	1.3	1.4	7.0	4.0	2.0	5.5	6.5	9.2	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	4.86	10.8	14.0	11.7	11.3	0.00723033	0.00387895	0.111549	1.28066	41.196	34.9419	0.0	5.8175	32.5	97.5
